Time     Temperature!     Force
17.470000 36.160000 36.160000 
17.591000 28.000000 28.000000 
17.909000 36.120000 36.120000 
18.029000 28.000000 28.000000 
18.372000 36.100000 36.100000 
18.492000 28.000000 28.000000 
18.833000 36.180000 36.180000 
18.954000 28.000000 28.000000 
19.273000 36.160000 36.160000 
19.393000 28.000000 28.000000 
